grant_id,primary,secondary,confidence,basis
fli/2015-grant-program/19,7.3,7.4,high,anomaly detection and explanation for robustness
fli/2015-grant-program/2,7.1,,high,formal verification of self-improving agents
fli/2015-grant-program/20,7.3,,high,robust inference for autonomous agents
fli/2015-grant-program/21,field,,medium,forecasting acceleration after general AI
fli/2015-grant-program/22,2.2,,high,security evaluation of machine learning systems
fli/2015-grant-program/23,field,,high,rationality training for AI researchers
fli/2015-grant-program/24,7.1,,high,stability of neuromorphic motivational systems
fli/2015-grant-program/25,field,,medium,strategic research centre on AI
fli/2015-grant-program/26,field,,medium,rationality and cognition summer programme
fli/2015-grant-program/27,7.1,,high,teaching AI human values via concepts
fli/2015-grant-program/28,6.5,,medium,code of ethics for AI research
fli/2015-grant-program/29,7.3,,high,uncertainty-aware safer inductive learning
fli/2015-grant-program/3,6.2,,medium,AI and the future of work
fli/2015-grant-program/30,7.6,7.3,medium,AI threats and cascading failures in finance
fli/2015-grant-program/31,7.3,,high,predicting when deep networks fail
fli/2015-grant-program/32,7.1,,high,value alignment and moral metareasoning
fli/2015-grant-program/33,7.1,,medium,verifying mathematical safety properties of AI
fli/2015-grant-program/4,7.1,,medium,embedding ethics into planning algorithms
fli/2015-grant-program/5,field,,medium,coordinating research on controllable autonomous machines
fli/2015-grant-program/6,7.1,,high,meaningful human oversight of goal-directed systems
fli/2015-grant-program/7,field,,high,prioritisation research for AI safety
fli/2015-grant-program/8,7.3,,low,program synthesis for valid intended behaviour
fli/2015-grant-program/9,7.1,,medium,modelling safe superintelligence development pathways
fli/2018-grant-program/0,7.1,7.6,medium,moral feedback for safe robot teamwork
fli/2018-grant-program/1,7.1,,high,factored cognition for scalable AGI oversight
fli/2018-grant-program/2,6.5,,high,governance of AI programme
fli/2018-grant-program/3,6.4,,high,safety agreement compliance in AI race
fli/2018-grant-program/4,field,,medium,survey of AGI paradigms and risks
fli/2018-grant-program/5,7.6,,medium,cooperation between AI agents
fli/2018-grant-program/6,7.3,7.1,medium,safe learning and verification of human-AI systems
fli/2018-grant-program/7,7.1,,high,control problem for universal AI
fli/2018-grant-program/8,7.1,,high,utility functions for AGI theory
fli/2018-grant-program/9,7.1,7.6,high,value alignment via multi-agent inverse RL
fli/2021-grants/0,3.2,,medium,news platform countering filter bubbles
fli/2021-grants/1,6.5,,high,aligning AI through better governance
fli/2022-grants/1,6.5,,high,AI policy hub research and fellowships
fli/2022-grants/2,field,,medium,existential risk centre spanning several risks
fli/2022-grants/3,field,4.2,medium,entertainment storylines on irresponsible AI uses
fli/2023-grants/0,field,,high,AI strategy and forecasting research
fli/2023-grants/1,field,,medium,sociotechnical AI dynamics and collective deliberation
fli/2023-grants/10,7.1,,medium,delegating high-quality reasoning to ML systems
fli/2023-grants/11,6.4,,high,US-China competition risks from AI
fli/2023-grants/12,7.1,,high,theoretical and applied alignment research
fli/2023-grants/13,6.5,,high,aligning AI through better governance
fli/2023-grants/14,field,,medium,existential risk field building at university
fli/2023-grants/15,6.5,,high,AI policy hub research and fellowships
fli/2023-grants/2,7.2,,high,dangerous capability evaluations for frontier models
fli/2023-grants/3,7.1,,medium,support for CHAI alignment research collaboration
fli/2023-grants/4,field,,high,general support for AI safety centre
fli/2023-grants/5,field,,medium,AI policy work and xrisk messaging
fli/2023-grants/6,6.5,,high,think tank improving governance of extreme risks
fli/2023-grants/7,6.5,,high,alignment assemblies for legitimate AI governance
fli/2023-grants/8,field,,high,neglected AI safety research agendas
fli/2024-grants/0,6.5,,medium,youth mobilising policymakers on AI
fli/2024-grants/1,4.2,6.5,medium,AI nexus with nuclear bio cyber autonomy
fli/2024-grants/2,field,,high,association for safe and ethical AI
fli/2024-grants/3,field,,high,journalism on current and future AI harms
fli/2024-grants/5,6.2,,high,economics of transformative AI
fli/2025-grants/0,field,6.1,medium,investigative journalism on systemic AI threats
fli/2025-grants/1,field,,medium,AI risk management and alignment research
fli/2025-grants/2,field,,high,faith community engagement on AI
fli/2025-grants/4,field,,medium,guiding AI to protect family interests
fli/2025-grants/5,field,,high,association for safe and ethical AI
fli/2025-grants/6,field,,high,fellowship building European AI policy talent
fli/global-institutions-governing-ai/0,6.5,,high,global AGI agency institutional design
fli/global-institutions-governing-ai/1,6.5,,high,fair trade certification mechanism for AI
fli/global-institutions-governing-ai/2,6.5,,high,international AI agency and CERN for AI
fli/global-institutions-governing-ai/3,6.5,7.1,high,treaty prohibiting misaligned AGI
fli/global-institutions-governing-ai/4,6.5,,high,UN treaty-based international AI governance organisation
fli/global-institutions-governing-ai/5,6.5,,high,multilateral network of public AI laboratories
fli/impact-of-ai-on-sdgs/0,field,,low,AI impact on climate education SDG
fli/impact-of-ai-on-sdgs/1,field,,low,AI applications for climate resilience SDG
fli/impact-of-ai-on-sdgs/2,6.2,,medium,AI impact on poverty alleviation SDG
fli/impact-of-ai-on-sdgs/3,field,,low,AI role in heat mitigation SDG
fli/impact-of-ai-on-sdgs/4,6.2,,medium,AI impact on poverty in low-resource contexts
fli/impact-of-ai-on-sdgs/5,field,,low,AI impact on health outcomes Nigeria
fli/impact-of-ai-on-sdgs/6,field,,low,AI impact on maternal mortality SDG
fli/impact-of-ai-on-sdgs/7,6.2,,high,AI labour market impact and inequality
fli/impact-of-ai-on-sdgs/8,field,,low,AI impact on health Ethiopia
fli/impact-of-ai-on-sdgs/9,field,,low,AI role in reducing maternal mortality
fli/mitigate-ai-driven-power-concentration/0,6.1,,high,how AI developers gain political power
fli/mitigate-ai-driven-power-concentration/1,6.1,,high,mapping who controls AI development
fli/mitigate-ai-driven-power-concentration/2,6.1,,high,index of AI-enabled authoritarianism risks
fli/mitigate-ai-driven-power-concentration/3,6.1,,high,concentration of economic power in AI
fli/mitigate-ai-driven-power-concentration/4,6.1,,high,forecasting AI-enabled power lock-in scenarios
fli/mitigate-ai-driven-power-concentration/5,6.1,6.5,high,antitrust guidance for AI companies
fli/mitigate-ai-driven-power-concentration/6,4.1,6.1,high,AI manipulation of pre-election discourse
fli/mitigate-ai-driven-power-concentration/7,6.1,6.3,medium,data provider control and compensation infrastructure
fli/mitigate-ai-driven-power-concentration/8,4.1,6.1,high,AI-enabled mass surveillance and emergency powers
fli/multistakeholder-engagement-for-safe-and-prosperous-ai/0,6.2,,medium,labour union engagement on AI
fli/multistakeholder-engagement-for-safe-and-prosperous-ai/1,6.2,,medium,mobilising trade unions against AI misuse
fli/multistakeholder-engagement-for-safe-and-prosperous-ai/10,field,,medium,awareness of strategic superhuman AI risks
fli/multistakeholder-engagement-for-safe-and-prosperous-ai/11,6.4,,high,pause advocacy on powerful AI
fli/multistakeholder-engagement-for-safe-and-prosperous-ai/12,6.4,,medium,grassroots organising for AI pause
fli/multistakeholder-engagement-for-safe-and-prosperous-ai/13,6.5,,medium,youth-led AI policy framework and coalition
fli/multistakeholder-engagement-for-safe-and-prosperous-ai/2,5.1,,medium,children's AI use and parent-led safety
fli/multistakeholder-engagement-for-safe-and-prosperous-ai/3,6.1,,high,challenging Big Tech dominance in AI
fli/multistakeholder-engagement-for-safe-and-prosperous-ai/4,6.1,,medium,AI corporate accountability hub
fli/multistakeholder-engagement-for-safe-and-prosperous-ai/5,6.4,,high,international AI scaling moratorium advocacy
fli/multistakeholder-engagement-for-safe-and-prosperous-ai/6,field,,high,educating religious communities on AI ethics
fli/multistakeholder-engagement-for-safe-and-prosperous-ai/7,6.5,4.2,medium,trilateral dialogue on military AI safety
fli/multistakeholder-engagement-for-safe-and-prosperous-ai/8,field,,high,Buddhist engagement on AI safety
fli/multistakeholder-engagement-for-safe-and-prosperous-ai/9,6.3,,high,AI impact on creative economy
fli/rfp-on-religious-projects/0,field,,high,engaging Christian clergy on AI impacts
fli/rfp-on-religious-projects/1,field,,medium,Orthodox scholars on AI and family
fli/rfp-on-religious-projects/10,field,,high,Catholic event opposing inhuman powerful AI
fli/rfp-on-religious-projects/11,field,,high,educating churches on AI capabilities and risks
fli/rfp-on-religious-projects/12,field,,high,Reform Jewish education on AI impacts
fli/rfp-on-religious-projects/13,6.5,,high,red lines guiding global AI governance
fli/rfp-on-religious-projects/14,field,,medium,Catholic leaders understanding AI and dignity
fli/rfp-on-religious-projects/15,5.1,,high,pastors on dangers of social AI
fli/rfp-on-religious-projects/2,field,,high,Latter-day Saint conference and multifaith AI council
fli/rfp-on-religious-projects/3,field,,high,evangelical media on theological AI use
fli/rfp-on-religious-projects/4,field,,high,Orthodox theological perspective on AI
fli/rfp-on-religious-projects/5,field,,high,Islamic ethical guidance on AI
fli/rfp-on-religious-projects/6,field,,high,African religious leaders engaging AI challenges
fli/rfp-on-religious-projects/7,field,,high,Hindu perspectives and moral boundaries for AI
fli/rfp-on-religious-projects/8,field,,high,evangelical leadership discussions on AI
fli/rfp-on-religious-projects/9,field,,high,Islamic declaration on AI principles
grants-10487-0,field,,medium,trends in machine learning; forecasting
grants-10638-0,field,,medium,career advice steering toward AI safety
grants-10640-0,field,,medium,80000 Hours; AI-risk career pipeline
grants-10659-0,field,,high,AI timelines forecasting and analysis
grants-10671-0,field,,high,summer research fellowship programme
grants-10681-0,field,,high,Epoch general support; AI trends research
grants-1069-0,field,,medium,FHI scholars; AI safety and governance research
grants-1070-0,7.3,,high,adversarial robustness research
grants-1075-0,not_ai,,high,farm animal welfare
grants-1091-0,6.5,,medium,AI policy training programme
grants-10947-0,6.5,,high,CNAS AI governance work
grants-10980-0,not_ai,,medium,EA debate camp; no AI focus
grants-1099-0,7.1,,medium,Krueger's group works on alignment
grants-11119-0,6.5,,high,AI standards work
grants-11122-0,6.5,,high,AI standards work
grants-1119-0,7.3,,high,adversarial robustness research
grants-1130-0,7.3,,high,adversarial robustness research
grants-11399-0,7.1,,medium,language model alignment research
grants-1140-0,field,,low,general machine learning research grant
grants-11404-0,7.1,,high,AI alignment research grant
grants-11418-0,7.1,,high,Redwood works on alignment and control
grants-11423-0,7.1,,high,language model misalignment research
grants-11521-0,7.1,,medium,AI alignment projects
grants-1153-0,field,,high,AI fellowship talent programme
grants-11530-0,field,,high,university AI safety group infrastructure
grants-1154-0,7.3,,high,adversarial robustness research
grants-1155-0,7.3,,high,adversarial robustness research
grants-11552-0,field,,high,MATS research talent programme
grants-1156-0,7.3,,high,adversarial robustness research
grants-11744-0,7.1,,medium,alignment projects with deep learning systems
grants-11794-0,field,,high,AI Safety Hub startup costs; field building
grants-11865-0,not_ai,,low,security clearance report; no AI risk
grants-11929-0,6.5,,high,Centre for the Governance of AI
grants-11967-0,field,,high,BlueDot AI safety courses
grants-12027-0,field,,high,x-risk research support infrastructure org
grants-12040-0,6.5,,high,compute governance strategy workshop at GovAI
grants-1210-0,7.1,,high,CHAI works on human-compatible AI alignment
grants-1219-0,2.2,,high,machine learning security research
grants-12198-0,field,,medium,AI Index measurement and trends
grants-12215-0,field,,medium,Lightcone AI-safety community infrastructure
grants-1226-0,6.5,,medium,CSET is an AI policy think tank
grants-1241-0,field,,high,AI Impacts forecasts AI timelines and progress
grants-12437-0,7.4,,low,tracking and documenting foundation models
grants-12441-0,field,,medium,independent journalism on AI
grants-12465-0,7.4,,high,large language model interpretability research
grants-1248-0,field,,medium,Thompson AI trends and impacts forecasting
grants-1252-0,field,,medium,FLI work dominated by AI risk
grants-12567-0,field,,high,student AI safety hub
grants-12571-0,6.5,,medium,AI policy training for officials
grants-12588-0,field,,high,MATS talent and training programme
grants-12624-0,7.3,,medium,safety-critical machine learning reliability
grants-12651-0,7.1,,medium,academic AI alignment research
grants-12666-0,7.1,,high,alignment research group funding
grants-12686-0,7.3,,high,adversarial examples research
grants-12691-0,4.2,6.4,medium,risks from militarized AI and weapons
grants-1284-0,6.5,,medium,AI and national security policy projects
grants-12879-0,7.1,,medium,research collaboration on alignment with Krueger
grants-12902-0,7.1,,medium,independent AI alignment research
grants-1293-0,6.5,,high,AI governance projects at security think-tank
grants-12940-0,field,,medium,CAIS general support; multi-domain AI safety org
grants-1296-0,field,,medium,academic workshop; participatory ML community event
grants-1303-0,6.4,6.5,medium,AI accident risk and technology competition contract
grants-13061-0,7.1,7.3,medium,inverse scaling prize on model failure modes
grants-13066-0,2.2,,medium,backdoor and trojan security in language models
grants-13069-0,field,,medium,AI risk workshop
grants-1307-0,6.4,7.3,medium,AI accident risk and technology competition
grants-13072-0,field,6.5,medium,policy fellowship talent programme at CSET
grants-13075-0,field,,medium,AI policy talent fellowship placement
grants-1309-0,6.4,6.5,medium,AI accident risk and technology competition
grants-13138-0,6.5,,high,tech policy fellowship
grants-13177-0,field,,high,AI Safety Hub student research labs
grants-13184-0,field,,medium,FHI operations; substantial AI-risk research
grants-13188-0,field,,high,MATS scholars talent programme
grants-13306-0,field,,high,AI alignment bootcamp
grants-13309-0,7.1,,medium,alignment research collaboration with David Krueger
grants-13312-0,7.4,,high,interpretability research
grants-13355-0,field,,high,SERI MATS talent programme
grants-13374-0,field,,medium,FAR AI general support; multi-domain safety org
grants-13392-0,field,,high,MATS programme in London
grants-13409-0,7.1,,medium,academic AI alignment research
grants-13455-0,field,,medium,AI course development
grants-13459-0,field,,high,alignment hackathons; talent and community building
grants-13462-0,field,,medium,EffiSciences ML4Good AI safety bootcamps
grants-13498-0,7.3,,high,adversarial robustness research
grants-1352-0,6.5,,high,AI policy seminar series
grants-13553-0,field,,medium,careers org focused on AI risk
grants-13563-0,field,,medium,AI incident database spanning many harm types
grants-13593-0,field,,high,CAIS fellowship and prizes; talent programme
grants-1364-0,7.3,,high,paper on machine learning model robustness
grants-13663-0,field,,medium,research consultancy; forecasting and AI safety work
grants-13696-0,6.5,,high,AI policy development at the OECD
grants-13730-0,field,,medium,Successif; mid-career transitions into AI risk
grants-1374-0,field,,low,FHI scholars; substantial AI-risk research
grants-13744-0,field,,high,office space for alignment community initiative
grants-13763-0,7.1,,low,generic academic AI safety research
grants-13766-0,6.5,,medium,law and ethics of AI course
grants-1381-0,6.5,,high,GovAI is an AI governance institute
grants-1393-0,field,,medium,ML conference paper awards; field building
grants-13983-0,7.1,,high,ARC works on alignment theory and evaluations
grants-14133-0,7.4,,high,interpretability research
grants-14136-0,field,,high,machine learning bootcamps for AI safety talent
grants-14147-0,field,,high,AI worldview and timelines investigations
grants-14159-0,field,,high,PIBBSS summer fellowship; talent programme
grants-14198-0,7.4,,high,interpretability research organisation
grants-14235-0,7.1,,high,academic alignment research
grants-14336-0,field,,high,coworking space for AI safety researchers
grants-1434-0,6.5,,medium,WEF global AI council governance workshop
grants-14425-0,7.2,,medium,situational awareness as dangerous capability
grants-14429-0,7.3,,high,adversarial robustness research
grants-14438-0,7.3,7.1,medium,NSF safe learning-enabled systems programme
grants-14449-0,field,6.5,medium,AI governance workshop
grants-14452-0,7.4,,high,AI interpretability research
grants-14470-0,field,,high,Epoch general support; trends and forecasting
grants-14474-0,field,,low,machine learning self-study; no focus stated
grants-1448-0,field,,medium,LessWrong AI-safety discussion infrastructure
grants-1453-0,field,,medium,AI fellowship talent programme
grants-14643-0,field,,low,fellowship pipeline largely AI safety
grants-14649-0,6.5,,high,AI governance research
grants-14715-0,7.1,,high,Forecasting review on power-seeking AI
grants-14719-0,field,,high,ARENA technical AI safety training programme
grants-14725-0,field,,high,AI safety retreat community building
grants-14737-0,field,,medium,careers org focused on AI risk
grants-1479-0,7.2,,low,scaling laws and capability trend research
grants-14823-0,field,,medium,AI policy talent fellowship
grants-14826-0,field,,medium,philosophy of AI course development
grants-14836-0,7.1,,high,independent AI alignment research
grants-14842-0,field,,high,student AI safety labs programme
grants-1485-0,field,,low,FHI DPhils; substantial AI-risk research
grants-14860-0,field,,high,AI safety field-building programme
grants-14920-0,field,,medium,career advice steering toward AI safety
grants-14951-0,6.5,,medium,RAND emerging technology policy fellowships
grants-14992-0,7.1,,high,AI alignment research grant
grants-1505-0,field,,medium,AI safety seminar; education
grants-15052-0,7.1,,high,AI alignment research
grants-15056-0,field,,high,SERI MATS
grants-15060-0,field,,medium,academic workshop on human-level AI
grants-1516-0,6.5,,high,AI policy seminar series
grants-1532-0,7.3,,medium,assurance of machine learning system reliability
grants-1535-0,field,,high,scholarships for AI policy careers
grants-1537-0,7.1,,high,MIRI alignment and agent foundations
grants-15372-0,field,,medium,university course on human-AI alignment
grants-15408-0,5.1,,medium,complementary human-AI decision making and reliance
grants-15414-0,6.5,,high,GovAI policy research
grants-15417-0,field,,high,CAIS general support; multi-domain safety org
grants-15431-0,field,,high,forecasting AI progress and timelines
grants-15444-0,field,,medium,BERI lab retreat; community infrastructure
grants-15548-0,field,,high,expert survey forecasting AI progress
grants-15554-0,field,,high,FAR AI general support
grants-1556-0,field,,medium,promotion of Human Compatible; public AI-risk communication
grants-15563-0,unknown,,low,AI research; text thin
grants-15565-0,7.2,7.1,high,Apollo Research does deception evaluations
grants-15567-0,7.1,,high,Redwood Research
grants-15570-0,field,,medium,Constellation AI-safety research space
grants-1558-0,field,,high,BERI general support; x-risk research infrastructure
grants-15598-0,7.1,,high,shutdown problem contest; corrigibility
grants-15652-0,field,,low,psychology research; thin description
grants-1574-0,7.1,,medium,Ought works on factored cognition and oversight
grants-1581-0,7.3,,low,survey of AI assurance methods
grants-15966-0,field,,medium,law and AI research fellowship programme
grants-1599-0,7.3,7.1,medium,Steinhardt group; ML reliability and robustness research
grants-16072-0,field,,low,Modulo Research; unspecified AI safety research
grants-16077-0,field,,low,data production contract for AI safety research
grants-16108-0,7.4,6.5,medium,software infrastructure for external AI audits
grants-16130-0,7.4,,high,interpretability research
grants-16424-0,field,,high,fellowship and operating costs for talent pipeline
grants-1643-0,7.1,,medium,Ought factored cognition and scalable oversight
grants-16473-0,field,,medium,AI safety communications capacity building
grants-16479-0,field,,high,SERI MATS scholars programme
grants-16483-0,field,,high,SERI MATS talent programme
grants-16490-0,field,,high,FAR AI alignment workshop convening
grants-16504-0,field,,high,AI futures fellowship; talent programme
grants-16511-0,field,,high,office space for student alignment group
grants-16527-0,7.4,,high,mechanistic interpretability research
grants-16535-0,6.5,,medium,RAND emerging tech policy
grants-16543-0,7.3,,medium,neural network generalization research
grants-1655-0,7.1,,medium,CHAI collaboration
grants-16601-0,7.4,,high,open access interpretability project
grants-16605-0,7.1,,high,scalable oversight dataset
grants-1662-0,7.1,,medium,CHAI value alignment research
grants-16644-0,6.5,,high,AI governance roundtables
grants-16689-0,7.2,,medium,language model evaluations; HELM benchmark work
grants-16693-0,field,,medium,EffiSciences runs AI safety programmes
grants-16695-0,field,,medium,AI Impacts forecasts AI progress and timelines
grants-16736-0,field,,high,AI safety summer camp and bootcamp
grants-16775-0,6.5,field,medium,longtermist law work centred on AI governance
grants-16791-0,field,,high,university collaboration programme; capacity building
grants-16796-0,6.5,,high,AI safety policy advocacy
grants-16798-0,field,,high,alignment research and governance workshop
grants-16814-0,field,,high,BlueDot AI safety courses
grants-16818-0,field,,high,BlueDot runs AI safety courses
grants-16826-0,7.1,,medium,technical alignment programme at Conjecture
grants-16829-0,field,,high,AI safety technical training programme
grants-1689-0,field,,medium,FLI is primarily an AI risk org
grants-17041-0,field,,high,ML4Good AI safety bootcamp
grants-17062-0,7.2,,high,AI evaluations research
grants-1720-0,7.3,,high,robustness of machine learning models
grants-1798-0,7.6,field,medium,s-risk and multi-agent AI cooperation research
grants-18353-0,field,,low,generic machine learning research support
grants-18368-0,field,,high,university alignment field-building workshop
grants-18386-0,field,,high,university AI alignment community building
grants-18410-0,field,,high,MATS talent programme
grants-18420-0,field,,high,ARENA technical AI safety training programme
grants-18424-0,field,,high,MATS programme
grants-18476-0,field,7.1,medium,AI alignment academic workshop
grants-18479-0,6.2,,medium,workshop on AI economic and labour impacts
grants-18495-0,field,,high,LISA hosts AI safety researchers and programmes
grants-18622-0,field,,high,university AI safety group
grants-18628-0,field,,high,ML and AI safety bootcamps
grants-18659-0,7.4,,high,interpretability and controllability research
grants-18680-0,field,,medium,AI trends and impacts forecasting
grants-1869-0,field,,high,AI fellowship for PhD students
grants-18702-0,field,,high,AI safety coworking space
grants-18710-0,field,,medium,AI worldviews essay contest prizes
grants-18754-0,7.3,,high,adversarial robustness research
grants-18758-0,field,,medium,AI documentary for public awareness
grants-18845-0,7.2,,medium,language model capabilities benchmarking
grants-18848-0,field,,medium,careers org focused on AI risk
grants-18855-0,7.1,,high,AI alignment research projects
grants-19133-0,field,,medium,AI safety and governance research fellowship
grants-19155-0,7.2,,medium,benchmark evaluating language model forecasting capability
grants-19248-0,field,,high,Astra fellowship talent programme
grants-19282-0,6.5,,medium,AI risk management frameworks and standards
grants-19283-0,7.2,,medium,benchmarks for AI biology research capability
grants-19289-0,6.5,,high,AI risk management frameworks and standards
grants-19319-0,7.2,4.2,medium,benchmarks for LLM cyber-offence capability
grants-19326-0,7.1,,medium,latent adversarial training against hidden misbehaviour
grants-19335-0,6.5,,high,AI policy and strategy institute
grants-19337-0,4.1,4.3,medium,database of real-world LLM misuse
grants-19381-0,field,,high,research fellowship talent programme
grants-19392-0,field,,high,CHAI internships; research talent pipeline
grants-1958-0,7.1,,high,MIRI; agent foundations and misalignment
grants-19633-0,field,,medium,forecasting benchmark work
grants-19636-0,field,,high,LASR Labs fellowship
grants-19639-0,7.2,,medium,benchmark for web agent capabilities
grants-19759-0,7.1,,high,scalable oversight research grant
grants-19762-0,7.2,,high,LLM cyberoffense capability benchmark
grants-1988-0,7.1,,medium,engineers supporting CHAI alignment research
grants-19894-0,6.5,,high,AI governance and liability legal research
grants-19900-0,7.2,,medium,red-line capability evaluations
grants-19909-0,field,,low,LLM replication games; no clear risk subdomain
grants-19965-0,6.5,,medium,Safe AI Forum runs international dialogues on AI safety
grants-19986-0,6.5,,high,IAPS is an AI policy institute
grants-19988-0,field,,high,AI safety retreat for national EA group
grants-19993-0,6.5,,high,longterm international governance institute
grants-2002-0,6.5,,high,CSET does AI policy and security analysis
grants-20101-0,field,,high,forecasting tournaments; epistemic infrastructure
grants-20108-0,7.1,,high,scalable oversight research
grants-20114-0,7.1,,high,scalable oversight research
grants-20125-0,field,,low,LLM use case database; unclear risk focus
grants-20131-0,6.5,,high,AI standards and risk management frameworks
grants-20150-0,5.1,,low,research on LLM use; thin description
grants-20213-0,field,,medium,Sage forecasting tools; AI forecasting focus
grants-20215-0,field,,high,explainers making AI safety accessible
grants-20218-0,field,,medium,career transitions into AI risk work
grants-20230-0,2.2,field,medium,information security talent pipeline
grants-20334-0,field,,low,documentary and wargame about AI
grants-2034-0,7.1,,medium,academic AI safety research group
grants-20380-0,field,,high,AI for epistemics workshop
grants-20427-0,7.2,,high,Apollo Research; evaluations per rubric
grants-20434-0,7.2,,medium,benchmark of LLM research ideation capability
grants-20449-0,7.4,,high,LLM interpretability Bau
grants-20530-0,field,,low,university AI systems course
grants-20671-0,7.2,,medium,software engineering benchmark; AI R&D capability
grants-2075-0,6.5,,medium,CNAS outreach on technological risk policy
grants-2084-0,7.1,,medium,goal specification for reinforcement learning
grants-20840-0,7.2,5.1,medium,evaluating AI persuasiveness capability
grants-20853-0,field,,high,ML4Good AI safety bootcamp
grants-21056-0,7.2,,low,benchmark of LLM research capabilities
grants-21072-0,7.2,,high,LLM persuasiveness evaluation
grants-21076-0,7.3,,low,legal automation benchmark; capability reliability
grants-21083-0,field,,low,LLM use case database; unclear risk focus
grants-2122-0,field,,medium,FHI GCR work includes AI risk
grants-2129-0,6.5,,medium,AI policy seminar series for policymakers
grants-2137-0,6.5,6.4,medium,research on global politics of AI
grants-21464-0,7.2,,high,Palisade Research; demonstrations of dangerous capabilities
grants-2147-0,field,,medium,FLI is primarily an AI risk org
grants-2162-0,field,,high,MIRI retraining programme; talent pipeline
grants-21640-0,field,,medium,80000 Hours; AI-risk career pipeline
grants-2171-0,field,,high,AI Impacts; timelines forecasting and epistemics
grants-21738-0,7.2,,low,report on LLM model-based planning capability
grants-21760-0,7.2,,high,LLM cybersecurity capability benchmark
grants-2177-0,2.2,,high,machine learning security research
grants-2178-0,field,,high,Open Phil AI Fellowship; talent programme
grants-21810-0,field,,medium,fellowships and emerging technology research
grants-21918-0,7.1,,medium,FAR AI alignment research projects
grants-21920-0,7.2,,high,LLM cybersecurity capability benchmark
grants-21956-0,7.2,,medium,benchmark measuring model capabilities
grants-21977-0,field,,high,ARENA technical AI safety training programme
grants-2204-0,2.2,,high,workshop on machine learning security
grants-22117-0,6.2,,low,economics of AI scaling effects
grants-22119-0,field,,high,BlueDot AI safety courses
grants-22220-0,field,6.5,medium,fellowship placing talent into EU AI policy
grants-22236-0,6.5,,medium,global AI risks governance initiative
grants-22328-0,7.2,,medium,software engineering capability benchmark
grants-22369-0,7.4,,high,interpretability work
grants-22465-0,6.5,,medium,CLTR does UK risk policy
grants-22486-0,7.1,,medium,MIT Algorithmic Alignment Group technical alignment
grants-22547-0,field,,medium,Meridian AI safety community space
grants-22549-0,field,,low,LLM research replication; unclear subdomain
grants-22579-0,6.5,,high,Latin American AI policy work
grants-22608-0,field,,high,Australian AI safety forum; community convening
grants-22653-0,7.2,,medium,benchmark for LLM cyber offence capability
grants-22760-0,7.2,,medium,AI R&D capability benchmark
grants-2289-0,field,,low,scholarship support; no subdomain named
grants-22933-0,6.5,,medium,emerging technology policy research
grants-23026-0,6.5,,high,AI governance work; institutional design
grants-23085-0,6.5,,high,AI policy advocacy organisation
grants-23088-0,2.2,7.3,medium,benchmark of adversarial attacks on LLMs
grants-23110-0,field,,medium,AI risk mapping tool for policy audiences
grants-23150-0,6.5,,medium,AI safety policy advocacy
grants-23194-0,field,,high,AI progress forecasting panel
grants-23196-0,7.2,,low,benchmark of LLM research capability
grants-23198-0,7.2,,high,language model capabilities benchmarking
grants-23217-0,6.5,,high,AI governance initiative
grants-23222-0,7.2,,low,chemistry capability benchmark for models
grants-23257-0,field,,low,fellowship pipeline largely AI safety
grants-23276-0,6.5,,low,policy-oriented responsible innovation centre
grants-23279-0,6.5,,high,AI governance and policy initiatives
grants-23358-0,6.5,,high,AI law and policy field building
grants-23360-0,not_ai,,medium,abundance conference; no AI risk focus
grants-23362-0,7.2,,high,tripwire capability evaluations
grants-23370-0,field,,medium,AI forecasting research programme
grants-23374-0,6.5,,high,GovAI governance research
grants-2359-0,7.1,,medium,factored cognition and scalable oversight research
grants-23693-0,field,,high,ARENA technical upskilling programme
grants-23700-0,field,,medium,CAIS spans research advocacy and field building
grants-23706-0,4.2,6.5,medium,AI and offensive cybersecurity policy project
grants-23713-0,field,,high,AI safety office and community hub
grants-23726-0,6.5,,high,RAND technology and security policy centre
grants-23734-0,6.5,,medium,policy advocacy on catastrophic risks
grants-23965-0,field,,medium,generic AI safety research grant
grants-23988-0,field,,high,local AI safety hub operations
grants-24010-0,7.2,,high,benchmark of autonomous money-making capability
grants-24012-0,field,6.5,medium,EU tech policy fellowship; talent programme
grants-24014-0,field,,high,MATS talent programme
grants-24016-0,field,,high,MATS talent programme
grants-24037-0,field,,high,AI safety university group support
grants-24039-0,field,,high,student AI safety groups
grants-24043-0,field,,medium,career advice steering toward AI safety
grants-24045-0,field,,high,SPAR research mentorship
grants-24073-0,6.5,,high,AI safety policy research and advocacy
grants-2410-0,7.1,,high,MIRI general support; misalignment research
grants-2414-0,7.1,,medium,Berkeley value alignment and human-compatible AI research
grants-24218-0,field,,high,AI safety research programme operations
grants-24221-0,field,,medium,Constellation hosts AI safety researchers
grants-24538-0,7.2,2.2,medium,Pattern Labs does frontier cyber capability evals
grants-2458-0,6.5,6.4,low,CNAS national security and technology policy
grants-24598-0,field,,high,student AI safety group office access
grants-24626-0,6.2,,low,research on AI economic impacts and automation
grants-2467-0,6.5,,high,Dafoe research on global politics of AI
grants-24719-0,7.1,5.1,medium,value alignment and human-AI interaction lab
grants-24730-0,7.1,,medium,InterACT value alignment and human-AI interaction
grants-2484-0,field,,medium,BERI core support and CHAI collaboration
grants-24844-0,field,,high,ERA research fellowships
